binomial,photo_url,flower_present,subjectivity,gpt_color
Bromus laevipes,https://inaturalist-open-data.s3.amazonaws.com/photos/7913632/medium.jpg,NO,LOW,NAN
Lappula redowskii,https://inaturalist-open-data.s3.amazonaws.com/photos/294040207/medium.jpeg,YES,LOW,WHITE
Bromus madritensis,https://inaturalist-open-data.s3.amazonaws.com/photos/14487752/medium.jpg,NO,LOW,NAN
Bromus maritimus,https://inaturalist-open-data.s3.amazonaws.com/photos/468548/medium.jpg,YES,LOW,PURPLE
Abronia glabrifolia,https://inaturalist-open-data.s3.amazonaws.com/photos/1971756/medium.jpg,YES,LOW,WHITE
Zornia reticulata,https://inaturalist-open-data.s3.amazonaws.com/photos/53475967/medium.jpg,YES,LOW,YELLOW
Panicum miliaceum,https://inaturalist-open-data.s3.amazonaws.com/photos/75686/medium.jpg,NO,LOW,NAN
Papaver commutatum,https://inaturalist-open-data.s3.amazonaws.com/photos/9562795/medium.jpg,YES,LOW,RED
Parthenium tomentosum,https://inaturalist-open-data.s3.amazonaws.com/photos/1298078/medium.JPG,YES,LOW,WHITE
Passiflora bryonioides,https://inaturalist-open-data.s3.amazonaws.com/photos/10325335/medium.jpeg,YES,LOW,WHITE
Brassica elongata,https://inaturalist-open-data.s3.amazonaws.com/photos/40431537/medium.jpg,YES,LOW,YELLOW
Passiflora bahamensis,https://inaturalist-open-data.s3.amazonaws.com/photos/35610708/medium.jpg,YES,LOW,WHITE
Thelocactus conothelos,https://static.inaturalist.org/photos/2523051/medium.jpg,YES,LOW,PINK
Thelocactus hexaedrophorus,https://inaturalist-open-data.s3.amazonaws.com/photos/2873398/medium.JPG,NO,LOW,NAN
Agrimonia eupatoria,https://inaturalist-open-data.s3.amazonaws.com/photos/2262415/medium.JPG,YES,LOW,YELLOW
Paspalum caespitosum,https://inaturalist-open-data.s3.amazonaws.com/photos/143990787/medium.jpg,YES,LOW,GREEN
Parthenocissus inserta,https://inaturalist-open-data.s3.amazonaws.com/photos/44974996/medium.jpeg,NO,LOW,NAN
Brickellia brandegeei,https://inaturalist-open-data.s3.amazonaws.com/photos/33885199/medium.jpg,YES,LOW,YELLOW
Brickellia microphylla,https://inaturalist-open-data.s3.amazonaws.com/photos/162437061/medium.jpeg,YES,MEDIUM,GREEN
Agoseris monticola,https://inaturalist-open-data.s3.amazonaws.com/photos/88814818/medium.jpg,YES,LOW,YELLOW
Thelypodium sagittatum,https://inaturalist-open-data.s3.amazonaws.com/photos/887978/medium.jpg,YES,LOW,PINK
Lagenaria siceraria,https://static.inaturalist.org/photos/26482731/medium.jpeg,YES,LOW,WHITE
Paronychia pulvinata,https://inaturalist-open-data.s3.amazonaws.com/photos/43640811/medium.jpg,YES,LOW,YELLOW
Paronychia herniarioides,https://static.inaturalist.org/photos/4582008/medium.jpg,NO,LOW,NAN
Paronychia discoveryi,https://inaturalist-open-data.s3.amazonaws.com/photos/59674244/medium.jpeg,YES,MEDIUM,PINK
Zostera marina,https://inaturalist-open-data.s3.amazonaws.com/photos/179257999/medium.jpg,NO,LOW,NAN
Thermopsis macrophylla,https://static.inaturalist.org/photos/210474/medium.jpg,YES,LOW,YELLOW
Ageratina riparia,https://inaturalist-open-data.s3.amazonaws.com/photos/135437596/medium.jpg,NO,LOW,NAN
Bromus sterilis,https://inaturalist-open-data.s3.amazonaws.com/photos/152944035/medium.jpeg,NO,LOW,NAN
Agave polianthiflora,https://static.inaturalist.org/photos/94249885/medium.jpeg,NO,LOW,NAN
Broughtonia lindenii,https://inaturalist-open-data.s3.amazonaws.com/photos/1640675/medium.jpg,YES,LOW,PINK
Townsendia minima,https://inaturalist-open-data.s3.amazonaws.com/photos/28712896/medium.jpeg,YES,MEDIUM,PINK
Orthocarpus barbatus,https://static.inaturalist.org/photos/32635704/medium.jpeg,YES,LOW,YELLOW
Agave simplex,https://inaturalist-open-data.s3.amazonaws.com/photos/17625690/medium.jpg,NO,LOW,NAN
Cayaponia quinqueloba,https://static.inaturalist.org/photos/10232621/medium.jpeg,NO,LOW,NAN
Abronia nealleyi,https://inaturalist-open-data.s3.amazonaws.com/photos/18288386/medium.jpg,YES,LOW,PURPLE
Ornithogalum arabicum,https://static.inaturalist.org/photos/23495356/medium.jpg,YES,LOW,WHITE
Oreoxis alpina,https://static.inaturalist.org/photos/8902602/medium.jpg,YES,LOW,YELLOW
Oreochrysum parryi,https://inaturalist-open-data.s3.amazonaws.com/photos/10143585/medium.jpeg,YES,LOW,YELLOW
Oreocarya thyrsiflora,https://inaturalist-open-data.s3.amazonaws.com/photos/140077129/medium.jpg,YES,LOW,WHITE
Oreocarya oblata,https://inaturalist-open-data.s3.amazonaws.com/photos/14475760/medium.jpg,YES,LOW,WHITE
Cajanus cajan,https://inaturalist-open-data.s3.amazonaws.com/photos/28227286/medium.jpeg,YES,LOW,YELLOW
Lespedeza stuevei,https://inaturalist-open-data.s3.amazonaws.com/photos/1281222/medium.jpg,YES,LOW,PINK
Oreocarya capitata,https://inaturalist-open-data.s3.amazonaws.com/photos/166332/medium.jpg,YES,LOW,WHITE
Agave sebastiana,https://inaturalist-open-data.s3.amazonaws.com/photos/5984366/medium.jpeg,YES,LOW,YELLOW
Opuntia trichophora,https://static.inaturalist.org/photos/188773846/medium.jpeg,NO,LOW,NAN
Zapoteca media,https://static.inaturalist.org/photos/4712809/medium.jpg,YES,LOW,PINK
Layia erubescens,https://static.inaturalist.org/photos/276150/medium.jpg,YES,LOW,WHITE
Leavenworthia torulosa,https://inaturalist-open-data.s3.amazonaws.com/photos/17754505/medium.jpg,NO,LOW,NAN
Opuntia pyrocarpa,https://inaturalist-open-data.s3.amazonaws.com/photos/75641111/medium.jpg,YES,LOW,YELLOW
Bursera fagaroides,https://static.inaturalist.org/photos/154165699/medium.jpeg,NO,LOW,NAN
Townsendia jonesii,https://inaturalist-open-data.s3.amazonaws.com/photos/207778/medium.jpg,YES,LOW,WHITE
Lathyrus eucosmus,https://inaturalist-open-data.s3.amazonaws.com/photos/519572/medium.jpg,YES,LOW,PURPLE
Bulbine frutescens,https://inaturalist-open-data.s3.amazonaws.com/photos/125053144/medium.jpg,YES,LOW,YELLOW
Oxalis intermedia,https://inaturalist-open-data.s3.amazonaws.com/photos/27038509/medium.jpeg,YES,LOW,WHITE
Ageratina pichinchensis,https://static.inaturalist.org/photos/2531867/medium.JPG,YES,LOW,WHITE
Buddleja madagascariensis,https://inaturalist-open-data.s3.amazonaws.com/photos/10546012/medium.jpg,YES,LOW,ORANGE
Lasiopogon glomerulatus,https://inaturalist-open-data.s3.amazonaws.com/photos/114832358/medium.jpeg,YES,MEDIUM,GREEN
Oxalis exilis,https://static.inaturalist.org/photos/29279659/medium.jpg,YES,LOW,YELLOW
Oxalis bowiei,https://static.inaturalist.org/photos/58836124/medium.jpeg,YES,LOW,PINK
Tillandsia schiedeana,https://inaturalist-open-data.s3.amazonaws.com/photos/112352913/medium.jpg,YES,LOW,RED
Osteospermum moniliferum,https://static.inaturalist.org/photos/26546210/medium.jpg,YES,LOW,YELLOW
Ageratina nesomii,https://static.inaturalist.org/photos/166046011/medium.jpeg,YES,LOW,WHITE
Ageratina brevipes,https://inaturalist-open-data.s3.amazonaws.com/photos/584440/medium.JPG,YES,LOW,WHITE
Bulbostylis barbata,https://inaturalist-open-data.s3.amazonaws.com/photos/1458852/medium.jpg,YES,LOW,BROWN
Ageratina ligustrina,https://static.inaturalist.org/photos/109497102/medium.jpeg,YES,LOW,WHITE
Bulbostylis ciliatifolia,https://static.inaturalist.org/photos/57947236/medium.jpeg,YES,MEDIUM,BROWN
Tithonia thurberi,https://inaturalist-open-data.s3.amazonaws.com/photos/156214606/medium.jpg,YES,LOW,ORANGE
Ageratina espinosarum,https://inaturalist-open-data.s3.amazonaws.com/photos/106021241/medium.jpg,YES,LOW,WHITE
Zephyranthes treatiae,https://inaturalist-open-data.s3.amazonaws.com/photos/31553170/medium.jpg,YES,LOW,WHITE
Ageratina calaminthifolia,https://static.inaturalist.org/photos/2798631/medium.JPG,YES,LOW,PINK
Orthosia bonplandiana,https://inaturalist-open-data.s3.amazonaws.com/photos/4660352/medium.jpeg,YES,LOW,YELLOW
Castilleja pulchella,https://inaturalist-open-data.s3.amazonaws.com/photos/11153914/medium.jpg,YES,LOW,YELLOW
Triglochin concinna,https://inaturalist-open-data.s3.amazonaws.com/photos/73251236/medium.jpeg,YES,MEDIUM,GREEN
Castilleja praeterita,https://inaturalist-open-data.s3.amazonaws.com/photos/171759/medium.jpg,YES,LOW,YELLOW
Trifolium pinetorum,https://inaturalist-open-data.s3.amazonaws.com/photos/4279584/medium.jpeg,YES,LOW,PINK
Verbesina chapmanii,https://inaturalist-open-data.s3.amazonaws.com/photos/80407117/medium.jpeg,YES,LOW,YELLOW
Linum australe,https://inaturalist-open-data.s3.amazonaws.com/photos/18702261/medium.jpg,YES,LOW,YELLOW
Verbesina hypomalaca,https://inaturalist-open-data.s3.amazonaws.com/photos/446279/medium.JPG,YES,LOW,YELLOW
Carex muskingumensis,https://inaturalist-open-data.s3.amazonaws.com/photos/876954/medium.jpg,YES,LOW,YELLOW
Castilleja cryptantha,https://inaturalist-open-data.s3.amazonaws.com/photos/1460735/medium.jpg,YES,MEDIUM,BROWN
Linum imbricatum,https://inaturalist-open-data.s3.amazonaws.com/photos/1724860/medium.jpg,YES,LOW,YELLOW
Carex peckii,https://inaturalist-open-data.s3.amazonaws.com/photos/11271138/medium.jpg,YES,LOW,GREEN
Carex petasata,https://inaturalist-open-data.s3.amazonaws.com/photos/167211697/medium.jpg,YES,LOW,BROWN
Achyranthes aspera,https://static.inaturalist.org/photos/1282240/medium.jpg,YES,LOW,GREEN
Carex planostachys,https://inaturalist-open-data.s3.amazonaws.com/photos/1690134/medium.jpg,NO,LOW,NAN
Maackia amurensis,https://inaturalist-open-data.s3.amazonaws.com/photos/91306417/medium.jpg,YES,LOW,WHITE
Vernonia marginata,https://inaturalist-open-data.s3.amazonaws.com/photos/4113329/medium.jpg,YES,LOW,PURPLE
Linum striatum,https://inaturalist-open-data.s3.amazonaws.com/photos/7880306/medium.jpg,YES,LOW,YELLOW
Carex prairea,https://inaturalist-open-data.s3.amazonaws.com/photos/11400931/medium.jpg,NO,LOW,NAN
Castilleja chambersii,https://inaturalist-open-data.s3.amazonaws.com/photos/164162332/medium.jpg,YES,LOW,ORANGE
Carex prasina,https://inaturalist-open-data.s3.amazonaws.com/photos/74629485/medium.jpeg,YES,LOW,GREEN
Veronica spicata,https://inaturalist-open-data.s3.amazonaws.com/photos/571065/medium.jpg,YES,LOW,BLUE
Lycopus angustifolius,https://inaturalist-open-data.s3.amazonaws.com/photos/55090442/medium.jpeg,YES,LOW,GREEN
Malacothrix torreyi,https://inaturalist-open-data.s3.amazonaws.com/photos/1641715/medium.jpg,YES,LOW,YELLOW
Malephora purpureocrocea,https://inaturalist-open-data.s3.amazonaws.com/photos/195400564/medium.jpg,YES,LOW,RED
Carex louisianica,https://inaturalist-open-data.s3.amazonaws.com/photos/145366540/medium.jpg,NO,LOW,NAN
Ligusticum canbyi,https://inaturalist-open-data.s3.amazonaws.com/photos/2126324/medium.jpg,YES,LOW,WHITE
Liatris virgata,https://inaturalist-open-data.s3.amazonaws.com/photos/10419678/medium.jpg,YES,LOW,PINK
Acmispon plebeius,https://inaturalist-open-data.s3.amazonaws.com/photos/4145604/medium.jpg,YES,MEDIUM,ORANGE
Carex hookeriana,https://inaturalist-open-data.s3.amazonaws.com/photos/304304112/medium.jpeg,NO,LOW,NAN
Malvella lepidota,https://static.inaturalist.org/photos/4891932/medium.jpeg,YES,LOW,WHITE
Malvastrum corchorifolium,https://inaturalist-open-data.s3.amazonaws.com/photos/44557790/medium.jpeg,YES,LOW,YELLOW
Libertia grandiflora,https://static.inaturalist.org/photos/1230911/medium.,YES,LOW,WHITE
Carex interior,https://inaturalist-open-data.s3.amazonaws.com/photos/5555098/medium.jpeg,YES,LOW,GREEN
Valerianella ozarkana,https://static.inaturalist.org/photos/34824594/medium.jpeg,YES,LOW,WHITE
Xanthosoma sagittifolium,https://inaturalist-open-data.s3.amazonaws.com/photos/4676869/medium.jpg,NO,LOW,NAN
Malpighia emarginata,https://inaturalist-open-data.s3.amazonaws.com/photos/229069922/medium.jpg,YES,LOW,PINK
Carex kobomugi,https://inaturalist-open-data.s3.amazonaws.com/photos/64570043/medium.jpg,YES,LOW,GREEN
Vaseyanthus insularis,https://inaturalist-open-data.s3.amazonaws.com/photos/280229/medium.JPG,YES,LOW,WHITE
Linanthus watsonii,https://inaturalist-open-data.s3.amazonaws.com/photos/40390810/medium.jpg,YES,LOW,WHITE
Carex leporina,https://inaturalist-open-data.s3.amazonaws.com/photos/927135/medium.jpg,YES,LOW,BROWN
Malva occidentalis,https://inaturalist-open-data.s3.amazonaws.com/photos/18351850/medium.jpg,YES,LOW,PURPLE
Malus sylvestris,https://inaturalist-open-data.s3.amazonaws.com/photos/268437/medium.jpg,NO,LOW,NAN
Acmispon denticulatus,https://inaturalist-open-data.s3.amazonaws.com/photos/79086869/medium.jpeg,YES,LOW,WHITE
Malus baccata,https://inaturalist-open-data.s3.amazonaws.com/photos/30691961/medium.jpg,NO,LOW,NAN
Weldenia candida,https://static.inaturalist.org/photos/7438086/medium.jpeg,YES,LOW,WHITE
Viburnum davidii,https://static.inaturalist.org/photos/63916715/medium.jpeg,YES,LOW,PINK
Viburnum suspensum,https://inaturalist-open-data.s3.amazonaws.com/photos/179899585/medium.jpg,YES,LOW,PINK
Weigela florida,https://inaturalist-open-data.s3.amazonaws.com/photos/119710285/medium.jpeg,YES,LOW,PINK
Viola banksii,https://inaturalist-open-data.s3.amazonaws.com/photos/90767918/medium.jpg,YES,LOW,PURPLE
Viola emarginata,https://inaturalist-open-data.s3.amazonaws.com/photos/3353712/medium.JPG,YES,LOW,BLUE
Lupinus kingii,https://static.inaturalist.org/photos/44096818/medium.jpg,YES,LOW,BLUE
Lobelia cordifolia,https://inaturalist-open-data.s3.amazonaws.com/photos/13787125/medium.jpeg,YES,LOW,WHITE
Lupinus covillei,https://inaturalist-open-data.s3.amazonaws.com/photos/9559657/medium.jpeg,YES,LOW,BLUE
Lobelia gattingeri,https://inaturalist-open-data.s3.amazonaws.com/photos/59368869/medium.jpg,YES,LOW,BLUE
Carminatia tenuiflora,https://inaturalist-open-data.s3.amazonaws.com/photos/12566915/medium.jpg,NO,LOW,NAN
Weigela floribunda,https://inaturalist-open-data.s3.amazonaws.com/photos/1620392/medium.jpeg,YES,LOW,PINK
Carex willdenowii,https://inaturalist-open-data.s3.amazonaws.com/photos/352787/medium.JPG,NO,LOW,NAN
Vitis acerifolia,https://inaturalist-open-data.s3.amazonaws.com/photos/47388150/medium.jpeg,NO,LOW,NAN
Lorandersonia pulchella,https://inaturalist-open-data.s3.amazonaws.com/photos/12539939/medium.jpg,YES,LOW,YELLOW
Vitis labrusca,https://inaturalist-open-data.s3.amazonaws.com/photos/10367171/medium.jpeg,NO,LOW,NAN
Loeselia amplectens,https://inaturalist-open-data.s3.amazonaws.com/photos/6236731/medium.jpeg,YES,LOW,WHITE
Lomatium tuberosum,https://inaturalist-open-data.s3.amazonaws.com/photos/119072336/medium.jpg,YES,MEDIUM,BROWN
Carterella alexanderae,https://inaturalist-open-data.s3.amazonaws.com/photos/10730599/medium.jpg,YES,LOW,WHITE
Loeseliastrum depressum,https://inaturalist-open-data.s3.amazonaws.com/photos/14046164/medium.jpg,YES,LOW,WHITE
Acaena pallida,https://inaturalist-open-data.s3.amazonaws.com/photos/28420507/medium.jpeg,YES,LOW,PINK
Carex woodii,https://inaturalist-open-data.s3.amazonaws.com/photos/833908/medium.JPG,YES,LOW,BROWN
Lupinus neomexicanus,https://inaturalist-open-data.s3.amazonaws.com/photos/11800691/medium.jpg,YES,LOW,PURPLE
Vicia pulchella,https://static.inaturalist.org/photos/2562722/medium.JPG,YES,MEDIUM,PINK
Carex tuckermanii,https://inaturalist-open-data.s3.amazonaws.com/photos/18758863/medium.jpeg,YES,LOW,GREEN
Carex senta,https://inaturalist-open-data.s3.amazonaws.com/photos/16263075/medium.jpg,NO,LOW,NAN
Carex serratodens,https://inaturalist-open-data.s3.amazonaws.com/photos/39423330/medium.jpeg,YES,LOW,BROWN
Luzula macrantha,https://inaturalist-open-data.s3.amazonaws.com/photos/38222551/medium.jpg,YES,MEDIUM,BROWN
Carex spissa,https://static.inaturalist.org/photos/263344/medium.jpg,YES,LOW,GREEN
Carex striatula,https://inaturalist-open-data.s3.amazonaws.com/photos/6780191/medium.jpg,NO,LOW,NAN
Lupinus tegeticulatus,https://inaturalist-open-data.s3.amazonaws.com/photos/13727467/medium.jpg,YES,LOW,PURPLE
Castilleja brevilobata,https://inaturalist-open-data.s3.amazonaws.com/photos/268385/medium.jpeg,YES,LOW,RED
Lithophragma cymbalaria,https://static.inaturalist.org/photos/182299/medium.jpg,YES,LOW,WHITE
Acacia saligna,https://inaturalist-open-data.s3.amazonaws.com/photos/122896987/medium.jpeg,YES,LOW,YELLOW
Lupinus nevadensis,https://inaturalist-open-data.s3.amazonaws.com/photos/7656215/medium.jpg,YES,LOW,PURPLE
Vicia tenuifolia,https://inaturalist-open-data.s3.amazonaws.com/photos/97895105/medium.jpg,YES,LOW,PURPLE
Viguiera grammatoglossa,https://inaturalist-open-data.s3.amazonaws.com/photos/667032/medium.JPG,YES,LOW,YELLOW
Carex typhina,https://inaturalist-open-data.s3.amazonaws.com/photos/210710120/medium.jpeg,YES,LOW,GREEN
Lobelia aurita,https://inaturalist-open-data.s3.amazonaws.com/photos/7045993/medium.jpg,YES,LOW,PURPLE
Castanea sativa,https://static.inaturalist.org/photos/12739074/medium.jpg,NO,LOW,NAN
Lupinus pratensis,https://inaturalist-open-data.s3.amazonaws.com/photos/81708913/medium.jpeg,YES,MEDIUM,GREEN
Viola alba,https://inaturalist-open-data.s3.amazonaws.com/photos/64609134/medium.jpeg,YES,LOW,WHITE
Carex vestita,https://inaturalist-open-data.s3.amazonaws.com/photos/142870807/medium.jpeg,NO,LOW,NAN
Mammillaria barbata,https://static.inaturalist.org/photos/274654312/medium.jpeg,YES,LOW,PINK
Acmispon watsonii,https://inaturalist-open-data.s3.amazonaws.com/photos/32518270/medium.jpg,YES,MEDIUM,ORANGE
Mammillaria mazatlanensis,https://static.inaturalist.org/photos/2067187/medium.JPG,YES,LOW,PINK
Aeonium arboreum,https://inaturalist-open-data.s3.amazonaws.com/photos/60179112/medium.jpg,YES,LOW,YELLOW
Castilleja pallescens,https://inaturalist-open-data.s3.amazonaws.com/photos/11154012/medium.jpg,YES,MEDIUM,GREEN
Mitracarpus floribundus,https://inaturalist-open-data.s3.amazonaws.com/photos/6152968/medium.jpeg,YES,LOW,WHITE
Misopates orontium,https://static.inaturalist.org/photos/3546846/medium.JPG,YES,LOW,PINK
Mirandea grisea,https://static.inaturalist.org/photos/43875851/medium.jpeg,YES,LOW,BLUE
Mirabilis austrotexana,https://inaturalist-open-data.s3.amazonaws.com/photos/12196270/medium.jpg,YES,LOW,WHITE
Capparis incana,https://inaturalist-open-data.s3.amazonaws.com/photos/1718698/medium.JPG,NO,LOW,NAN
Capparis spinosa,https://inaturalist-open-data.s3.amazonaws.com/photos/31443512/medium.jpg,YES,LOW,WHITE
Mimosa grahamii,https://inaturalist-open-data.s3.amazonaws.com/photos/506668/medium.jpg,NO,LOW,NAN
Tripleurospermum maritimum,https://inaturalist-open-data.s3.amazonaws.com/photos/571211/medium.jpg,YES,LOW,WHITE
Aeonium haworthii,https://inaturalist-open-data.s3.amazonaws.com/photos/3958320/medium.JPG,NO,LOW,NAN
Castilleja organorum,https://inaturalist-open-data.s3.amazonaws.com/photos/12562048/medium.jpg,YES,LOW,RED
Micranthes nelsoniana,https://inaturalist-open-data.s3.amazonaws.com/photos/3260002/medium.jpg,YES,LOW,PINK
Tripterocalyx crux-maltae,https://inaturalist-open-data.s3.amazonaws.com/photos/6522284/medium.jpeg,YES,LOW,PURPLE
Micranthes fragosa,https://inaturalist-open-data.s3.amazonaws.com/photos/177896863/medium.jpg,YES,LOW,WHITE
Leucosyris arida,https://static.inaturalist.org/photos/7839859/medium.jpg,YES,LOW,WHITE
Micranthemum glomeratum,https://inaturalist-open-data.s3.amazonaws.com/photos/190201647/medium.jpg,NO,LOW,NAN
Metastelma latifolium,https://inaturalist-open-data.s3.amazonaws.com/photos/47688590/medium.jpeg,YES,LOW,WHITE
Cardamine maxima,https://inaturalist-open-data.s3.amazonaws.com/photos/71689285/medium.jpg,YES,LOW,WHITE
Canavalia villosa,https://inaturalist-open-data.s3.amazonaws.com/photos/52624991/medium.jpeg,YES,LOW,PINK
Moenchia erecta,https://inaturalist-open-data.s3.amazonaws.com/photos/36331743/medium.jpg,YES,LOW,WHITE
Mentzelia reflexa,https://inaturalist-open-data.s3.amazonaws.com/photos/3044796/medium.jpeg,YES,LOW,YELLOW
Cartrema floridana,https://inaturalist-open-data.s3.amazonaws.com/photos/27657282/medium.jpg,NO,LOW,NAN
Agalinis calycina,https://inaturalist-open-data.s3.amazonaws.com/photos/745608/medium.jpg,YES,LOW,PINK
Muhlenbergia microsperma,https://static.inaturalist.org/photos/14757246/medium.jpg,NO,LOW,NAN
Muhlenbergia mexicana,https://inaturalist-open-data.s3.amazonaws.com/photos/156953/medium.JPG,NO,LOW,NAN
Muhlenbergia filiformis,https://inaturalist-open-data.s3.amazonaws.com/photos/28190555/medium.jpeg,NO,LOW,NAN
Lespedeza thunbergii,https://inaturalist-open-data.s3.amazonaws.com/photos/10277022/medium.jpg,YES,LOW,PURPLE
Muhlenbergia asperifolia,https://static.inaturalist.org/photos/21114545/medium.jpg,YES,MEDIUM,GREEN
